timestamp	speedify_state	srt_route_dev	rtmp_route_dev	primary_rule_count	guard_rule_count	kill_switch	camera_flow_count	connectify_rx_bytes	connectify_tx_bytes	eth0_rx_bytes	eth0_tx_bytes	rmnet_rx_bytes	rmnet_tx_bytes	wireguard_handshake_age_seconds	load1	mem_available_kb	speedify_rss_kb	streaming_stats_process_count
2026-07-13T12:37:09Z	CONNECTED	connectify0	connectify0	2	2	active	4	3777325	339876240	4733364911	83430411897	10617656944	136014436045	-1	1.24	189208	43816	0
2026-07-13T12:38:09Z	CONNECTED	connectify0	connectify0	2	2	active	4	5221235	468223557	4737638638	83541252295	10625368876	136128769813	-1	1.65	189788	43880	0
2026-07-13T12:39:09Z	CONNECTED	connectify0	connectify0	2	2	active	4	6662636	594152741	4741912234	83647956386	10637669796	136250926202	-1	1.92	188288	44684	0
2026-07-13T12:40:09Z	CONNECTED	connectify0	connectify0	2	2	active	4	8107200	721220857	4746153222	83760180193	10658861180	136367632288	-1	1.59	188088	44788	0
2026-07-13T12:41:09Z	CONNECTED	connectify0	connectify0	2	2	active	4	9554059	847264400	4750404474	83875729404	10683856772	136479399777	-1	1.32	187376	45052	0
2026-07-13T12:42:10Z	CONNECTED	connectify0	connectify0	2	2	active	4	10992104	974360342	4754674651	83992638867	10703716656	136588881853	-1	1.18	187272	45060	0
2026-07-13T12:43:10Z	CONNECTED	connectify0	connectify0	2	2	active	4	12431616	1101873766	4758965880	84111925946	10725947776	136697805683	-1	0.86	187172	45072	0
2026-07-13T12:44:10Z	CONNECTED	connectify0	connectify0	2	2	active	4	13898166	1228793534	4763293514	84232482580	10742841728	136808128623	-1	2.04	186696	45236	0
2026-07-13T12:45:11Z	CONNECTED	connectify0	connectify0	2	2	active	5	15678335	1387416267	4768480668	84345103884	10760173684	136948575075	-1	2.08	186572	45420	0
2026-07-13T12:46:11Z	CONNECTED	connectify0	connectify0	2	2	active	5	17751374	1561613808	4774098198	84459725016	10772987172	137104285018	-1	2.15	186364	45668	0
2026-07-13T12:47:11Z	CONNECTED	connectify0	connectify0	2	2	active	5	19845470	1729475088	4780090499	84490749900	10785204564	137334324168	-1	1.91	185748	45668	0
2026-07-13T12:48:11Z	CONNECTED	connectify0	connectify0	2	2	active	5	21922489	1938860976	4786328756	84519959080	10794088812	137579575251	-1	1.77	186012	45668	0
2026-07-13T12:49:12Z	CONNECTED	connectify0	connectify0	2	2	active	5	23961347	2115685043	4792572425	84538079950	10803953624	137837612864	-1	1.82	185848	45668	0
2026-07-13T12:50:12Z	CONNECTED	connectify0	connectify0	2	2	active	5	26025809	2296498047	4798796214	84550937104	10817409444	138102111323	-1	2.23	185784	45668	0
2026-07-13T12:51:12Z	CONNECTED	connectify0	connectify0	2	2	active	5	28086039	2461583302	4804883014	84563894483	10847566536	138349602816	-1	1.86	184284	45668	0
2026-07-13T12:52:13Z	CONNECTED	connectify0	connectify0	2	2	active	5	30079622	2633908115	4810615216	84617506615	10858188388	138547118199	-1	2.73	187612	46132	0
2026-07-13T12:53:13Z	CONNECTED	connectify0	connectify0	2	2	active	5	32094725	2783456473	4816368358	84649644897	10870747320	138763368939	-1	1.84	186916	46132	0
2026-07-13T12:54:13Z	CONNECTED	connectify0	connectify0	2	2	active	5	34204132	2933234361	4822420956	84660464021	10879990976	139001774952	-1	1.99	187052	46312	0
2026-07-13T12:55:14Z	CONNECTED	connectify0	connectify0	2	2	active	5	36328687	3082443083	4828553163	84671105759	10888869080	139236948571	-1	2.03	186680	46312	0
2026-07-13T12:56:14Z	CONNECTED	connectify0	connectify0	2	2	active	5	38430487	3235152323	4834647905	84682894071	10900264660	139473794771	-1	2.23	186868	46312	0
2026-07-13T12:57:14Z	CONNECTED	connectify0	connectify0	2	2	active	5	40500116	3395273728	4840694333	84706254785	10910056076	139701518063	-1	2.13	186556	46312	0
2026-07-13T12:58:14Z	CONNECTED	connectify0	connectify0	2	2	active	5	42523398	3549374683	4846352470	84776756711	10923238024	139883954396	-1	1.43	186492	46312	0
2026-07-13T12:59:15Z	CONNECTED	connectify0	connectify0	2	2	active	5	44525243	3703885746	4852086756	84839799573	10944749556	140075437664	-1	2.16	185808	46312	0
2026-07-13T13:00:15Z	CONNECTED	connectify0	connectify0	2	2	active	7	46533844	3856434915	4857773638	84888783917	10966084716	140278910148	-1	1.88	186128	46312	0
2026-07-13T13:01:15Z	CONNECTED	connectify0	connectify0	2	2	active	11	48522650	4010067080	4863427421	84941012445	10992269308	140478666384	-1	2.27	185480	46312	0
2026-07-13T13:02:16Z	CONNECTED	connectify0	connectify0	2	2	active	11	50683637	4169863770	4869592020	84957405613	11004819092	140715412694	-1	2.62	185872	46312	0
2026-07-13T13:03:16Z	CONNECTED	connectify0	connectify0	2	2	active	9	52865595	4351978506	4875502775	85024165523	11016605212	140904163431	-1	3.16	185268	46396	0
2026-07-13T13:04:16Z	CONNECTED	connectify0	connectify0	2	2	active	5	54901535	4504828210	4881209254	85095045208	11034632536	141088174347	-1	3.57	185280	46544	0
2026-07-13T13:05:17Z	CONNECTED	connectify0	connectify0	2	2	active	5	57139545	4688985796	4887303693	85117518493	11053409976	141341023257	-1	3.54	184876	46544	0
2026-07-13T13:06:17Z	CONNECTED	connectify0	connectify0	2	2	active	5	59185611	4874541381	4893311990	85176375760	11066985580	141559798075	-1	3.68	184752	46544	0
2026-07-13T13:07:17Z	CONNECTED	connectify0	connectify0	2	2	active	5	61343793	5092192134	4899397800	85249324546	11079534472	141769255538	-1	3.66	183268	46632	0
2026-07-13T13:08:17Z	CONNECTED	connectify0	connectify0	2	2	active	5	63347375	5271212292	4905182567	85358124996	11099154928	141940529676	-1	3.55	184132	46856	0
2026-07-13T13:09:18Z	CONNECTED	connectify0	connectify0	2	2	active	5	65481815	5456253230	4911448513	85382754404	11107846360	142180400185	-1	3.51	183284	46888	0
2026-07-13T13:10:19Z	CONNECTED	connectify0	connectify0	2	2	active	5	68619314	5635330507	4919461452	85402514282	11123104492	142439053556	-1	4.11	183584	46888	0
2026-07-13T13:12:15Z	CONNECTED	connectify0	connectify0	2	2	active	5	74320378	5981030653	4934031536	85436208914	11164332568	142926414958	-1	3.80	183636	46888	0
2026-07-13T13:13:15Z	CONNECTED	connectify0	connectify0	2	2	active	5	77645853	6144531358	4941864293	85478002407	11187265360	143136638570	-1	3.46	183488	46888	0
2026-07-13T13:14:15Z	CONNECTED	connectify0	connectify0	2	2	active	5	81242627	6295270343	4950094958	85532962887	11201131072	143331221415	-1	3.86	183156	46992	0
2026-07-13T13:15:16Z	CONNECTED	connectify0	connectify0	2	2	active	5	84370605	6450221361	4957692265	85557118153	11219883704	143556769125	-1	3.16	182060	46992	0
2026-07-13T13:16:16Z	CONNECTED	connectify0	connectify0	2	2	active	5	87847536	6605306073	4965681301	85590027232	11245134412	143773550680	-1	3.04	182924	46992	0
2026-07-13T13:17:16Z	CONNECTED	connectify0	connectify0	2	2	active	5	90875025	6755032734	4973233081	85605878471	11254644040	144004377546	-1	2.79	182720	46992	0
2026-07-13T13:18:17Z	CONNECTED	connectify0	connectify0	2	2	active	5	93826818	6908481888	4980673824	85620453290	11268429072	144240468228	-1	2.91	182668	46992	0
2026-07-13T13:19:17Z	CONNECTED	connectify0	connectify0	2	2	active	5	96637371	7061260569	4987832036	85633169852	11278638012	144477405811	-1	3.36	182068	46992	0
2026-07-13T13:20:17Z	CONNECTED	connectify0	connectify0	2	2	active	5	99419548	7213535544	4995045480	85643581752	11293581104	144717517080	-1	2.73	182152	46992	0
2026-07-13T13:21:17Z	CONNECTED	connectify0	connectify0	2	2	active	5	102295087	7390118507	5001895707	85711556443	11302646660	144906000455	-1	2.33	181476	47076	0
2026-07-13T13:22:18Z	CONNECTED	connectify0	connectify0	2	2	active	5	107240013	7543183850	5011978150	85795066771	11311999096	145076511089	-1	2.73	181136	47160	0
2026-07-13T13:23:18Z	CONNECTED	connectify0	connectify0	2	2	active	5	111549588	7693883572	5021069128	85824359803	11319396448	145294761655	-1	2.70	180448	47160	0
2026-07-13T13:24:18Z	CONNECTED	connectify0	connectify0	2	2	active	5	115245556	7845428813	5029283289	85839933706	11330781672	145528421623	-1	3.27	180784	47268	0
2026-07-13T13:25:19Z	CONNECTED	connectify0	connectify0	2	2	active	5	120127394	7999062181	5039072537	85876673062	11346481908	145739784556	-1	3.30	179912	47268	0
2026-07-13T13:26:19Z	CONNECTED	connectify0	connectify0	2	2	active	5	123744098	8149236299	5047275384	85889141950	11358301492	145974534965	-1	3.52	179904	47268	0
2026-07-13T13:27:19Z	CONNECTED	connectify0	connectify0	2	2	active	5	128436526	8311595621	5056966284	85942496001	11366677276	146170285824	-1	2.57	180488	47268	0
2026-07-13T13:28:21Z	CONNECTED	connectify0	connectify0	2	2	active	5	133118237	8476295412	5066590016	85965637441	11396424716	146405990654	-1	2.39	179236	47268	0
2026-07-13T13:29:22Z	CONNECTED	connectify0	connectify0	2	2	active	5	138120140	8640973561	5076564378	86000471115	11403467036	146624444108	-1	2.86	180372	47268	0
2026-07-13T13:30:22Z	CONNECTED	connectify0	connectify0	2	2	active	5	142385516	8792037100	5085586492	86020696045	11413704224	146853460725	-1	2.71	180820	47268	0
2026-07-13T13:31:22Z	CONNECTED	connectify0	connectify0	2	2	active	5	146583690	8962936897	5094573663	86040879119	11473257472	147081751788	-1	2.14	180076	47268	0
2026-07-13T13:32:22Z	CONNECTED	connectify0	connectify0	2	2	active	5	150475829	9119500271	5102910556	86127456708	11483856344	147249588779	-1	2.37	180544	47268	0
2026-07-13T13:33:23Z	CONNECTED	connectify0	connectify0	2	2	inactive	5	154187073	9271309850	5111433139	86262862548	11494453228	147366086650	-1	2.17	179992	47268	0
2026-07-13T13:34:23Z	CONNECTED	connectify0	connectify0	2	2	active	5	158966919	9424020837	5121500128	86365250472	11509842028	147517077125	-1	2.27	179840	47364	0
2026-07-13T13:35:24Z	CONNECTED	connectify0	connectify0	2	2	active	5	163722998	9576446216	5131197426	86401838940	11522128764	147728417939	-1	2.42	178640	47384	0
2026-07-13T13:36:24Z	CONNECTED	connectify0	connectify0	2	2	active	5	168320005	9751146992	5140163544	86433562841	11581473024	147948290838	-1	2.91	179704	47420	0
2026-07-13T13:37:25Z	CONNECTED	connectify0	connectify0	2	2	active	5	173266970	9907188049	5150059615	86472457806	11594055560	148161666902	-1	2.25	178908	47420	0
2026-07-13T13:38:25Z	CONNECTED	connectify0	connectify0	2	2	active	5	177196820	10071048149	5158452287	86487834302	11611380996	148397927886	-1	2.41	179172	47420	0
2026-07-13T13:39:26Z	CONNECTED	connectify0	connectify0	2	2	active	5	181426898	10229340943	5167469959	86509867842	11626354164	148626903064	-1	2.34	178432	47420	0
2026-07-13T13:40:26Z	CONNECTED	connectify0	connectify0	2	2	active	5	186114021	10382239238	5177106776	86541568638	11647232664	148849247983	-1	3.22	179052	47420	0
2026-07-13T13:41:27Z	CONNECTED	connectify0	connectify0	2	2	active	5	190065216	10532438214	5185746702	86556837223	11666887788	149084230166	-1	2.89	178128	47420	0
2026-07-13T13:42:27Z	CONNECTED	connectify0	connectify0	2	2	active	5	193714715	10682597367	5194036926	86570007893	11679250600	149319300002	-1	2.07	178304	47420	0
2026-07-13T13:43:27Z	CONNECTED	connectify0	connectify0	2	2	active	5	197792570	10840582910	5202952018	86588345304	11695493544	149555033300	-1	2.14	177896	47420	0
2026-07-13T13:44:28Z	CONNECTED	connectify0	connectify0	2	2	active	5	202432829	11006431450	5212571643	86644541071	11705337284	149751003601	-1	2.12	178244	47472	0
2026-07-13T13:45:29Z	CONNECTED	connectify0	connectify0	2	2	active	5	207486978	11157208811	5222852226	86732367704	11716324084	149915197613	-1	2.87	179556	45456	0
2026-07-13T13:46:29Z	CONNECTED	connectify0	connectify0	2	2	active	5	212422142	11311148114	5232900672	86777005599	11732385780	150122495309	-1	2.35	179716	45456	0
2026-07-13T13:47:29Z	CONNECTED	connectify0	connectify0	2	2	active	5	217439495	11473825753	5242964945	86817987971	11751730124	150332846972	-1	2.56	179124	45456	0
2026-07-13T13:48:30Z	CONNECTED	connectify0	connectify0	2	2	active	5	220438347	11629058982	5249353562	86923523512	11819468560	150479355612	-1	1.97	179500	45456	0
2026-07-13T13:49:30Z	CONNECTED	connectify0	connectify0	2	2	active	5	222527990	11779507988	5254044428	87086057160	11838003656	150567802756	-1	2.09	178944	45456	0
2026-07-13T13:50:30Z	CONNECTED	connectify0	connectify0	2	2	active	5	224630616	11932000617	5258788369	87249177406	11853891064	150655673414	-1	1.85	179208	45456	0
2026-07-13T13:51:31Z	CONNECTED	connectify0	connectify0	2	2	active	5	226722984	12081732920	5263501787	87411464529	11865953980	150741934820	-1	1.96	179300	45456	0
2026-07-13T13:52:31Z	CONNECTED	connectify0	connectify0	2	2	active	5	231240912	12235415622	5272654525	87473571202	11879132704	150928783344	-1	2.29	182448	45516	0
2026-07-13T13:53:31Z	CONNECTED	connectify0	connectify0	2	2	active	5	235973712	12393898515	5282323465	87499318390	11897138360	151152165073	-1	2.01	181740	45516	0
2026-07-13T13:54:32Z	CONNECTED	connectify0	connectify0	2	2	active	5	240495393	12561781693	5291738811	87524083917	11918930016	151376164394	-1	2.04	181376	45628	0
2026-07-13T13:55:33Z	CONNECTED	connectify0	connectify0	2	2	active	5	243986429	12731486070	5299953602	87664007027	11937195228	151492877379	-1	1.75	181772	45628	0
2026-07-13T13:56:33Z	CONNECTED	connectify0	connectify0	2	2	active	5	248680930	12881815025	5309789634	87763941308	11953487620	151644171307	-1	2.38	182080	45628	0
2026-07-13T13:57:33Z	CONNECTED	connectify0	connectify0	2	2	active	5	253622665	13030477001	5319639010	87814217702	11967634236	151842315156	-1	2.23	181284	45628	0
2026-07-13T13:58:34Z	CONNECTED	connectify0	connectify0	2	2	active	5	257464903	13181039960	5328200904	87827442861	11982503516	152076430378	-1	1.90	181920	45628	0
2026-07-13T13:59:34Z	CONNECTED	connectify0	connectify0	2	2	active	5	262176084	13340328623	5337834140	87856868560	11996462008	152296050845	-1	2.09	181080	45628	0
2026-07-13T14:00:34Z	CONNECTED	connectify0	connectify0	2	2	active	5	266346301	13490202033	5346645327	87876415133	12005455812	152522849344	-1	2.05	180952	45628	0
2026-07-13T14:01:35Z	CONNECTED	connectify0	connectify0	2	2	active	5	270232262	13648481951	5355342788	87891598835	12016211872	152758349163	-1	2.00	180344	45628	0
2026-07-13T14:02:35Z	CONNECTED	connectify0	connectify0	2	2	active	5	274235662	13796619479	5363898057	87906779533	12022991880	152986357472	-1	2.22	180340	45628	0
2026-07-13T14:03:35Z	CONNECTED	connectify0	connectify0	2	2	active	5	277787001	13962481926	5371989187	88003040736	12030629480	153136912180	-1	1.88	180188	45628	0
2026-07-13T14:04:35Z	CONNECTED	connectify0	connectify0	2	2	active	5	281788228	14111370592	5380919932	88131683151	12039083540	153256515108	-1	2.12	180716	45644	0
2026-07-13T14:05:36Z	CONNECTED	connectify0	connectify0	2	2	active	5	285887962	14260063756	5389954279	88257168037	12048899416	153381466102	-1	2.56	179736	45644	0
2026-07-13T14:06:36Z	CONNECTED	connectify0	connectify0	2	2	active	5	289998381	14411168872	5399041106	88385371883	12064754476	153505698660	-1	3.06	180484	45644	0
2026-07-13T14:07:37Z	CONNECTED	connectify0	connectify0	2	2	active	5	294388165	14561032881	5408516035	88503778355	12084132092	153638061213	-1	3.09	179772	45644	0
2026-07-13T14:08:37Z	CONNECTED	connectify0	connectify0	2	2	active	5	299221343	14711204789	5418437545	88600130144	12096420956	153790429826	-1	2.65	179892	45644	0
2026-07-13T14:09:38Z	CONNECTED	connectify0	connectify0	2	2	active	5	302727792	14865705443	5426282509	88618695010	12106868708	154017465996	-1	2.30	179364	45644	0
2026-07-13T14:10:38Z	CONNECTED	connectify0	connectify0	2	2	active	5	306591929	15014952166	5434717095	88634415510	12119940936	154246812946	-1	2.45	179484	45644	0
2026-07-13T14:11:38Z	CONNECTED	connectify0	connectify0	2	2	active	5	309646634	15163421957	5442143736	88643136059	12131345908	154483069766	-1	2.29	179240	45644	0
2026-07-13T14:12:38Z	CONNECTED	connectify0	connectify0	2	2	active	5	313278299	15326541089	5450339148	88660253465	12140959272	154711659959	-1	1.83	178772	45644	0
2026-07-13T14:13:39Z	CONNECTED	connectify0	connectify0	2	2	active	5	317866781	15476184425	5459650193	88688455210	12155876812	154931941449	-1	2.57	178600	45644	0
2026-07-13T14:14:39Z	CONNECTED	connectify0	connectify0	2	2	active	5	322285390	15658602738	5468379755	88743654223	12267726280	155124085443	-1	2.13	179052	45704	0
2026-07-13T14:15:39Z	CONNECTED	connectify0	connectify0	2	2	active	5	327150551	15809083335	5478040796	88778471588	12275487056	155334410426	-1	2.00	178060	45704	0
2026-07-13T14:16:40Z	CONNECTED	connectify0	connectify0	2	2	active	5	331541164	15956931079	5487025869	88797952002	12293962728	155561319868	-1	2.38	178392	45704	0
2026-07-13T14:17:40Z	CONNECTED	connectify0	connectify0	2	2	active	5	335444399	16105665146	5495398399	88812199896	12313279576	155793582329	-1	2.37	177688	45704	0
2026-07-13T14:18:40Z	CONNECTED	connectify0	connectify0	2	2	active	5	339315856	16255496153	5503881933	88826904636	12331768144	156025496581	-1	2.66	178248	45704	0
2026-07-13T14:19:41Z	CONNECTED	connectify0	connectify0	2	2	active	5	343672507	16421584568	5513121126	88894122803	12350055812	156211433342	-1	3.11	176952	45704	0
2026-07-13T14:20:42Z	CONNECTED	connectify0	connectify0	2	2	active	5	348594402	16572086596	5523138543	88992988142	12367489984	156365020367	-1	3.35	178164	45704	0
2026-07-13T14:21:43Z	CONNECTED	connectify0	connectify0	2	2	active	5	353728358	16724325886	5533287613	89048196771	12387481740	156558673771	-1	3.11	177856	45704	0
2026-07-13T14:22:43Z	CONNECTED	connectify0	connectify0	2	2	active	5	358693136	16885194412	5543223908	89087022521	12406882544	156772154972	-1	2.97	177632	45704	0
2026-07-13T14:23:44Z	CONNECTED	connectify0	connectify0	2	2	active	5	363436332	17033027381	5552593633	89110673344	12424756960	156995929948	-1	3.09	176656	45704	0
2026-07-13T14:24:44Z	CONNECTED	connectify0	connectify0	2	2	active	5	367596176	17194230540	5561481394	89209432940	12436689456	157147855261	-1	2.82	176036	45708	0
2026-07-13T14:25:45Z	CONNECTED	connectify0	connectify0	2	2	active	5	371030600	17346043928	5569458493	89354251295	12451783692	157258932172	-1	2.31	176956	45708	0
2026-07-13T14:26:45Z	CONNECTED	connectify0	connectify0	2	2	active	5	375134959	17495021153	5578486950	89478663774	12467021616	157383778548	-1	2.44	177360	45708	0
2026-07-13T14:27:45Z	CONNECTED	connectify0	connectify0	2	2	active	5	379942209	17644245650	5588391355	89580180442	12478351748	157532110395	-1	2.10	176928	45708	0
2026-07-13T14:28:46Z	CONNECTED	connectify0	connectify0	2	2	active	5	384429839	17796553754	5597638399	89619996918	12485411680	157740712999	-1	2.21	177140	45708	0
2026-07-13T14:29:46Z	CONNECTED	connectify0	connectify0	2	2	active	5	388074845	17954016804	5605819518	89633416975	12492364464	157974015240	-1	2.21	176624	45708	0
2026-07-13T14:30:46Z	CONNECTED	connectify0	connectify0	2	2	active	5	391924022	18109670387	5614107765	89653436820	12498787952	158200969037	-1	2.62	176804	45708	0
2026-07-13T14:31:47Z	CONNECTED	connectify0	connectify0	2	2	active	5	396088312	18262080372	5622877386	89674299991	12504930608	158424836601	-1	2.47	176292	45708	0
2026-07-13T14:32:47Z	CONNECTED	connectify0	connectify0	2	2	active	5	399772985	18419489485	5631150320	89756958205	12513663464	158589198714	-1	2.08	176476	45708	0
2026-07-13T14:33:47Z	CONNECTED	connectify0	connectify0	2	2	active	5	402990710	18568210188	5638366263	89905352497	12523687488	158689649942	-1	2.44	173184	45708	0
2026-07-13T14:34:48Z	CONNECTED	connectify0	connectify0	2	2	active	5	406078569	18722447053	5645110774	90053542312	12529998136	158798092019	-1	1.93	175868	45804	0
2026-07-13T14:35:48Z	CONNECTED	connectify0	connectify0	2	2	active	5	410612438	18870691581	5654624885	90165390131	12537351832	158936509625	-1	2.06	175612	45804	0
2026-07-13T14:36:49Z	CONNECTED	connectify0	connectify0	2	2	active	5	415641166	19017465442	5664693068	90224584778	12548893380	159126901069	-1	2.84	175284	45804	0
2026-07-13T14:37:49Z	CONNECTED	connectify0	connectify0	2	2	active	5	419268290	19163247145	5672688867	90237721381	12559163764	159364579666	-1	2.41	174768	45836	0
2026-07-13T14:38:49Z	CONNECTED	connectify0	connectify0	2	2	active	5	423825922	19334787465	5682129142	90279575593	12566922972	159570718551	-1	2.65	175312	45836	0
2026-07-13T14:39:50Z	CONNECTED	connectify0	connectify0	2	2	active	5	429137484	19494577990	5692604574	90344682986	12584283432	159762468923	-1	3.05	173916	45836	0
2026-07-13T14:40:51Z	CONNECTED	connectify0	connectify0	2	2	active	5	434345616	19664319875	5702883267	90403746177	12592905560	159951350026	-1	3.56	174692	45836	0
2026-07-13T14:41:51Z	CONNECTED	connectify0	connectify0	2	2	active	5	438604462	19812413164	5712179156	90525764878	12601817964	160076933984	-1	4.30	175096	45836	0
2026-07-13T14:42:52Z	CONNECTED	connectify0	connectify0	2	2	active	5	442218916	19960190705	5720210809	90603725986	12610646692	160244980366	-1	4.52	174072	45836	0
2026-07-13T14:43:52Z	CONNECTED	connectify0	connectify0	2	2	active	5	445299277	20110679328	5727559072	90623524421	12618093308	160469483495	-1	4.15	174236	45836	0
2026-07-13T14:44:52Z	CONNECTED	connectify0	connectify0	2	2	active	5	448181333	20258898632	5734816867	90637471425	12623060024	160697872823	-1	3.20	174332	45892	0
2026-07-13T14:45:53Z	CONNECTED	connectify0	connectify0	2	2	active	5	451795533	20407995078	5742865152	90694427092	12627790404	160884197156	-1	3.14	174136	45892	0
2026-07-13T14:46:53Z	CONNECTED	connectify0	connectify0	2	2	active	5	455227071	20557822734	5750743067	90787945126	12637971280	161035394670	-1	2.85	173960	45892	0
2026-07-13T14:47:53Z	CONNECTED	connectify0	connectify0	2	2	active	5	458793569	20706547955	5758821608	90836695370	12645391764	161231212798	-1	3.25	173640	45892	0
2026-07-13T14:48:54Z	CONNECTED	connectify0	connectify0	2	2	active	5	462359697	20855403204	5766880425	90919891803	12650959996	161394988625	-1	3.28	173368	45892	0
2026-07-13T14:49:55Z	CONNECTED	connectify0	connectify0	2	2	active	5	465763826	21009868077	5774663313	91019020254	12660274332	161541620833	-1	4.09	173216	45892	0
2026-07-13T14:50:55Z	CONNECTED	connectify0	connectify0	2	2	active	5	468821166	21157311424	5781881034	91145130532	12665789856	161662012897	-1	3.13	173640	45892	0
2026-07-13T14:51:56Z	CONNECTED	connectify0	connectify0	2	2	active	5	471756003	21305233412	5788940995	91277421877	12673978532	161778077676	-1	3.09	173184	45892	0
2026-07-13T14:52:56Z	CONNECTED	connectify0	connectify0	2	2	active	5	475155461	21451878591	5796681083	91366008111	12679871244	161932954601	-1	3.14	175940	45896	0
2026-07-13T14:53:56Z	CONNECTED	connectify0	connectify0	2	2	active	5	477570605	21604842847	5803189709	91407048037	12684701536	162135107073	-1	2.76	176388	45896	0
2026-07-13T14:54:56Z	CONNECTED	connectify0	connectify0	2	2	active	5	479618838	21753667161	5809410692	91433151050	12690372116	162351139067	-1	2.73	175460	45940	0
2026-07-13T14:55:57Z	CONNECTED	connectify0	connectify0	2	2	active	5	481764590	21902905649	5815811950	91452185360	12699446744	162576515587	-1	2.59	175676	45940	0
2026-07-13T14:56:58Z	CONNECTED	connectify0	connectify0	2	2	active	5	483786114	22049276788	5821899357	91481671444	12705730160	162788663414	-1	1.82	175632	45940	0
2026-07-13T14:57:58Z	CONNECTED	connectify0	connectify0	2	2	active	5	485889932	22199547754	5828250511	91503118919	12711504012	163011698647	-1	2.04	175556	45940	0
2026-07-13T14:58:58Z	CONNECTED	connectify0	connectify0	2	2	active	5	487897874	22355187449	5834186127	91577523793	12717043096	163180515354	-1	1.96	175224	45940	0
2026-07-13T14:59:58Z	CONNECTED	connectify0	connectify0	2	2	active	5	489859360	22518246647	5840230204	91668680246	12723627516	163329451696	-1	2.40	174980	45940	0
2026-07-13T15:00:59Z	CONNECTED	connectify0	connectify0	2	2	active	5	491450983	22637212104	5846075818	91755729024	12728501700	163453238137	-1	1.73	172084	45940	0
2026-07-13T15:01:59Z	CONNECTED	connectify0	connectify0	2	2	active	5	493439415	22779077553	5851104696	91898961918	12733585680	163555658518	-1	1.79	173332	45956	0
2026-07-13T15:03:00Z	CONNECTED	connectify0	connectify0	2	2	active	5	495498420	22931561450	5856497468	92036221021	12739904940	163673571509	-1	2.04	174588	46012	0
2026-07-13T15:04:00Z	CONNECTED	connectify0	connectify0	2	2	active	5	497545433	23085417663	5862598685	92100180467	12748086124	163861087314	-1	2.16	171248	46012	0
2026-07-13T15:05:01Z	CONNECTED	connectify0	connectify0	2	2	active	5	499625543	23242474626	5868633216	92156814511	12757379332	164052528931	-1	2.03	171960	46068	0
2026-07-13T15:06:01Z	CONNECTED	connectify0	connectify0	2	2	active	5	501605017	23390475717	5874224164	92289137743	12776152700	164168160897	-1	2.12	172096	46068	0
2026-07-13T15:07:02Z	CONNECTED	connectify0	connectify0	2	2	active	5	503619858	23541777530	5880154504	92370614392	12800927284	164335033494	-1	1.89	171668	46068	0
2026-07-13T15:08:02Z	CONNECTED	connectify0	connectify0	2	2	active	5	505719937	23693446793	5886422949	92400186350	12819443780	164552099032	-1	2.10	171704	46068	0
2026-07-13T15:09:02Z	CONNECTED	connectify0	connectify0	2	2	active	5	507878602	23839973463	5892906674	92412044090	12836141868	164784593630	-1	2.12	171388	46068	0
2026-07-13T15:10:02Z	CONNECTED	connectify0	connectify0	2	2	active	5	510043295	23989120136	5899400323	92426392798	12854027992	165016238092	-1	1.82	171768	46068	0
2026-07-13T15:11:03Z	CONNECTED	connectify0	connectify0	2	2	active	5	512308365	24152992891	5905829333	92465814857	12868184852	165227637695	-1	2.32	170244	46068	0
2026-07-13T15:12:03Z	CONNECTED	connectify0	connectify0	2	2	active	5	515373548	24307109309	5913425713	92495211895	12881886808	165445458710	-1	2.90	171372	46068	0
2026-07-13T15:13:03Z	CONNECTED	connectify0	connectify0	2	2	active	5	518945991	24450164647	5921446467	92569441168	12893782256	165611491718	-1	2.76	170520	46068	0
2026-07-13T15:14:04Z	CONNECTED	connectify0	connectify0	2	2	active	6	522476212	24585566443	5929278812	92610520417	12909164740	165804640987	-1	2.23	170648	46068	0
2026-07-13T15:15:04Z	CONNECTED	connectify0	connectify0	2	2	active	6	525855731	24729659894	5937143335	92633578093	12918787344	166022207376	-1	2.33	170024	46068	0
2026-07-13T15:16:04Z	CONNECTED	connectify0	connectify0	2	2	active	6	528925274	24871396647	5944620489	92649271042	12925568848	166246222461	-1	1.88	170680	46068	0
2026-07-13T15:17:04Z	CONNECTED	connectify0	connectify0	2	2	active	5	531722808	25013529348	5951844314	92659227033	12938530268	166477032082	-1	2.07	169880	46068	0
2026-07-13T15:18:05Z	CONNECTED	connectify0	connectify0	2	2	active	5	534690428	25156345036	5959169638	92672581429	13069899636	166710404286	-1	2.03	170044	46068	0
2026-07-13T15:19:05Z	CONNECTED	connectify0	connectify0	2	2	active	5	538113463	25308520270	5967072175	92705383678	13084392356	166923258514	-1	1.92	169520	46068	0
2026-07-13T15:20:05Z	CONNECTED	connectify0	connectify0	2	2	active	5	541723225	25456949984	5975072408	92776477338	13092374356	167094395958	-1	2.55	169488	46068	0
2026-07-13T15:21:06Z	CONNECTED	connectify0	connectify0	2	2	active	5	545097625	25608280661	5982788163	92881478343	13096734396	167234418556	-1	2.12	169556	46068	0
2026-07-13T15:22:06Z	CONNECTED	connectify0	connectify0	2	2	active	5	548381146	25755943414	5990381391	92990473664	13101487616	167375689182	-1	2.12	169736	46068	0
